"thông tin","通信","information; to inform, to broadcast informations",3,,606
"thăm","探","to visit",3,11,615,"63A2","standard"
"thơ","書","poetry, verse",2,10,166,"66F8","standard"
"thư","書","letter; [book]",2,10,193,"66F8","standard"
"thư điện tử","書電子","E-mail",0,,
"thương","傷","to be fond of, to love",2,13,254,"50B7","standard"
"thường","常","frequent; common, normal, usual",2,11,197,"5E38","standard"
"thường khi","常欺","often, frequently",0,,
"thường ngày","常𣈜","everyday",0,,3775
"thường nhật","常日","daily",0,,
"thường niên","常年","annual, yearly",0,,3472
"thường thường","常常","usually",0,,
"thượng","上","[top, above, superior]",3,3,719,"4E0A","standard"
"thượng hải","上海","Shanghai",0,,
"thượng khách","上客","guest of honour",0,,
"thượng phẩm","上品","high grade (product quality)",0,,
"thượng tuần","上旬","first ten days of a month",0,,
"thất","失","[to lose; to make a mistake]",4,5,1725,"5931","standard"
"thất thường","失常","irregular, erratic",0,,
"thất trận","失陣","to loose a battle, to be defeated",0,,
"thấy","𧡊","to see; to feel",1,14,74,"2784A","standard"
"thần","神","[spirit, supernatural being]",3,10,612,"795E","standard"
"thầy","偨","teacher, master; father, dad",3,12,520,"5068","standard"
"thầy chùa","偨廚","buddhist temple bonze",0,,
"thầy giáo","偨教","schoolmaster",0,,3975
"thầy thuốc","偨𧆄","physician, doctor",0,,
"thập","十","[ten]",3,2,854,"5341","standard"
"thập niên","十年","decade",0,,
"thật","實","true, real, actual",2,14,145,"5BE6","standard"
"thằng","𠊟","guy, boy, man; (form of address for male third-person, singular)",3,10,480,"2029F","standard"
"thằng bé","𠊟𡮣","little guy, kid",0,,
"thằng nhỏ","𠊟𡮈","little guy; the younger (of two males)",0,,
"thế","勢","such, so; [condition, appearance; position, influence, impetus, power]",2,13,130,"52E2","standard"
"thế","替","to substitute; to replace",2,12,130,"66FF","standard"
"thế","世","world; era",2,5,130,"4E16","standard"
"thế giới","世界","world",2,,161
"thế kỷ","世紀","century",0,,
"thế nào","勢芇","how",3,,571
"thế phẩm","替品","substitute",0,,
"thế sự","世事","world affairs",0,,
"thế tục","世俗","profane, secular, mundane",0,,
"thể","体","[body]",3,23,821,"9AD4","standard"
"thị","示","[to show, to demonstrate]",3,5,413,"793A","standard"
"thị","視","[to look, to see]",3,11,413,"8996","standard"
"thị","市","[city; market; town; trade]",3,5,413,"5E02","standard"
"thị trường","市場","market",3,,898
"thống","統","[to unite; to control]",2,12,397,"7D71","standard"
"thống nhất","統一","united, to unite, to unify",4,,1958
"thổ","土","earch; soil",4,3,1674,"571F","standard"
"thời","時","era, age, period",1,10,115,"6642","standard"
"thời cơ","時机","time, occasion, opportunity",0,,
"thời gian","時間","time",2,,198
"thời kỳ","時期","period",0,,
"thời tiết","時節","weather",4,,2089
"thời đại","時代","era, age",4,,1405
"thủ","首","[head]",3,9,656,"9996","standard"
"thủ","手","[hand]",3,4,656,"624B","standard"
"thủ trưởng","首長","chief officer",0,,
"thủ tướng","首將","chief officer; prime minister",4,,992
"thủ đô","首都","capital (city)",4,,1040
"thứ","次","order, rank; sort, type, category; next, subsequent",2,6,90,"6B21","standard"
"thứ ba","次𠀧","tuesday; third",0,,
"thứ bảy","次𬙞","saturday; seventh",0,,
"thứ hai","次𠄩","monday; second",0,,
"thứ nhì","次二","the second",0,,
"thứ nhất","次一","the first",0,,
"thứ năm","次𠄼","thursday; fifth",0,,
"thứ sáu","次𦒹","friday; sixth",0,,
"thứ trưởng","次長","vice minister",0,,4039
"thứ tư","次四","wednesday; fourth",0,,
"thứ yếu","次要","secondary",0,,
"thức","式","awake",3,6,623,"5F0F","standard"
"thức","式","[type, style; system, formula]",3,6,623,"5F0F","standard"
"thức ăn","式咹","food",0,,
"thử","試","to test, to try, to attempt",2,13,896,"8A66","standard"
"thử","此","[this; then]",3,6,896,"6B64","standard"
"thực hiện","實現","to realize, to carry out",2,,362
"tin","信","to believe; news, information",2,9,171,"4FE1","standard"
"tin tức","信息","news, message, information",0,,
"tinh","星","[star, planet]",4,9,1182,"661F","standard"
"tinh","精","[pure, clear; essence; spirit; perfect]",4,14,1182,"7CBE","standard"
"tinh minh","精明","clear",0,,
"tinh thần","精神","mind, spirit, vigor",3,,702
"tiên","仙","fairy, immortal",3,5,860,"4ED9","standard"
"tiên","先","first, firstly",3,6,860,"5148","standard"
"tiêu","椒","pepper",4,12,1172,"6912","standard"
"tiếc","惜","to regret, to be sorry, to grudge",4,11,1129,"60DC","standard"
"tiếng","㗂","sound; noise; language",2,11,128,"35C2","standard"
"tiếng anh","㗂英","english (language)",0,,
"tiếng mỹ","㗂美","american english (language)",0,,
"tiếng nhật","㗂日","japanese (language)",0,,
"tiếng nói","㗂呐","language, tongue",4,,2019
"tiếng pháp","㗂法","french (language)",0,,
"tiếng trung","㗂中","Chinese (language)",0,,
"tiếng trung quốc","㗂中國","chinese (language)",0,,
"tiếng việt","㗂越","vietnamese (language)",0,,
"tiếng ý","㗂意","italian (language)",0,,
"tiếng đức","㗂德","german (language)",0,,
"tiếp","接","to continue, to proceed; to connect",3,11,574,"63A5","standard"
"tiếp giáp","接夾","to adjoin, to be contiguous",0,,
"tiếp tục","接俗","continuous, successive",3,,509
"tiết","節","[segment, part]",3,13,1637,"7BC0","standard"
"tiết mục","節目","program item",0,,2900
"tiền","前","front",2,9,135,"524D","standard"
"tiền","錢","money, currency",2,16,135,"9322","standard"
"tiền bạc","錢鉑","money",4,,1434
"tiền giấy","錢紙","banknote, paper money",0,,
"tiền mặt","錢𩈘","cash",0,,3701
"tiền nhân","前人","predecessor",0,,
"tiền sử","前史","prehistoric; prehistory",0,,
"tiền đề","前提","premise, precondition, prerequisite",0,,
"tiền định","前定","predetermined, predestined, preordained",0,,
"tiền đồ","前途","future, prospects",0,,
"tiểu","小","[small, tiny]",4,3,1219,"5C0F","standard"
"tiểu bang","小邦","state",4,,1386
"tiểu học","小学","primary education",0,,2961
"tiểu sử","小史","biography, history",0,,4477
"tiệm","店","shop",3,8,884,"5E97","standard"
"tiệm ăn","店咹","restaurant",0,,
"to","𡚢","big, large, wide",3,23,706,"216A2","standard"
"to lớn","𡚢𡘯","big and tall; bulky; great",4,,2375
"toàn","全","all, whole, entire",3,6,484,"5168","standard"
"toán","算","[to count, to calculate, to plan]",4,14,1813,"7B97","standard"
"tra","查","to seek, to look up (in a dictionary); to investigate",0,9,3268,"67E5","standard"
"tra cứu","查究","to look up, to look through",0,,
"trai","𤳇","male; boy, young man",3,15,784,"24CC7","standard"
"trang","妝","[to dress up, to make up]",2,7,217,"599D","standard"
"trang","張","page,  sheet",2,11,217,"5F35","standard"
"trang điểm","妝點","to beautify, to make up",0,,3407
"tranh","爭","to compete, to fight",2,8,167,"722D","standard"
"tranh","幀","picture, painting, scroll",2,12,167,"5E40","standard"
"tranh luận","爭論","to discuss, to debate vigorously",0,,3128
"triều","朝","[dynasty]",3,12,988,"671D","standard"
"triều đại","朝代","dynasty",0,,3087
"triển","展","[to open, to extend]",4,10,1992,"5C55","standard"
"triệu","兆","million",2,6,230,"5146","standard"
"trong","𤄯","clear, pure",4,21,8,"2412F","standard"
"trong","𥪝","in; within",1,14,8,"25A9D","standard"
"trong khi","𥪝欺","while, meanwhile",3,,478
"trong sáng","𤄯𤎜","pure, bright",4,,2506
"trung","中","center; central; Chinese",2,4,140,"4E2D","standard"
"trung hoa","中華","Chinese, China",0,,
"trung học","中学","high school, secondary school",0,,
"trung kỳ","中圻","Annam",0,,
"trung quốc","中國","China; chinese",0,,
"trung tâm","中心","center, institute",3,,487
"trung tâm nghiên cứu","中心研究","research center",0,,
"truyền","傳","to transmit, to propagate, to communicate",2,13,508,"50B3","standard"
"truyền hình","傳形","television",4,,1184
"truyền thanh","傳聲","radio",0,,
"truyện","傳","story",2,13,258,"50B3","standard"
"truyện tranh","傳幀","comic",0,,
"trà","茶","tea; tea plant",4,10,1199,"8336","standard"
"trà xanh","茶撑","green tea",0,,
"trái","賴","left; to the left",2,16,387,"8CF4","standard"
"trái","𣛤","fruit",2,16,387,"236E4","standard"
"trái đất","𣛤坦","the earth",0,,
"trên","𨕭","above; at the top",1,14,31,"2856D","standard"
"trình","呈","to submit, to show, to present",2,7,372,"5448","standard"
"trình","程","schedule, agenda",2,12,372,"7A0B","standard"
"trình độ","程度","level, degree, standard",4,,2045
"trí","置","[to place, to set aside]",4,13,1203,"7F6E","standard"
"trúng","𠁦","exactly, correct; to hit, to impact",2,6,1837,"20066","standard"
"trúng số","𠁦数","to win (a lottery)",0,,
"trăm","𤾓","hundred",3,14,567,"24F93","standard"
"trăng","𦝄","moon",4,12,1292,"26744","standard"
"trương","張","(surname); [to open up, to spread, to extend]",2,11,1036,"5F35","standard"
"trước","𠓀","before; ahead (of)",2,17,94,"204C0","standard"
"trước khi","𠓀欺","before (at an earlier time)",3,,554
"trước mặt","𠓀𩈘","in the presence of, facing, directly in front of so.",4,,2245
"trước sau","𠓀𡢐","inevitably, sooner or later",0,,
"trước đây","𠓀低","before, previously",3,,935
"trường","場","school; field; ground",2,12,184,"5834","standard"
"trường","長","long",2,8,184,"9577","standard"
"trường bay","場𠖤","airport",0,,
"trường học","場学","school",4,,2280
"trường hợp","場合","occasion, circumstance",3,,867
"trường tiểu học","場小学","elementary school",0,,
"trường đại học","場大学","university",0,,
"trưởng","長","leader",2,8,555,"9577","standard"
"trưởng khoa","長科","dean, head of a university department",0,,
"trưởng thành","長成","to grow up; mature",4,,1570
"trả","呂","to return, to pay back",3,11,483,"20B64","standard"
"trả lời","呂𠳒","to answer, to reply, to respond",3,,582
"trả ơn","呂恩","to thank so. (for sth.)",0,,
"trần","陳","(surname Tran)",2,11,221,"9673","standard"
"trận","陣","battle, fight",3,10,578,"9663","standard"
"trắng","𤽸","white, clear, bare, blank",3,12,513,"24F78","standard"
"trẻ","𥘷","young; children",2,9,142,"25637","standard"
"trẻ con","𥘷𡥵","child; childish",4,,2132
"trẻ em","𥘷㛪","young child, infant",0,,
"trẻ tuổi","𥘷歲","young in age",0,,2858
"trị","治","to cure, to treat; [to regulate, to administer]",3,8,837,"6CBB","standard"
"trị","値","[value, worth]",3,10,837,"5024","standard"
"trị bệnh","治病","to medicate, to cure",0,,
"trọng","重","to value, to respect; [weight, heavy]",2,9,806,"91CD","standard"
"trọng yếu","重要","essential",0,,
"trời","𡗶","sky; heaven; weather",2,7,309,"215F6","standard"
"trời mưa","𡗶𩅹","rainy weather",0,,
"trở","𧿨","to turn, to change",2,11,239,"27FE8","standard"
"trở lại","𧿨吏","to return; to come back",3,,674
"trở nên","𧿨𢧚","to become, to turn",3,,944
"trở về","𧿨𧗱","to return, to come back",3,,745
"trợ","助","[to help, to assist]",4,7,1211,"52A9","standard"
"trợ lý","助理","assistant",0,,
"trợ thủ","助手","assistant, helper, supporter",0,,
"trợ động từ","助動詞","auxiliary verb",0,,
"tui","碎","I, my, me",1,13,,"788E","standard"
"tuy","雖","though",3,17,653,"96D6","standard"
"tuy nhiên","雖然","however, but",2,,366
"tuần","旬","week; ten-day period",2,6,322,"65EC","standard"
"tuần lễ","旬礼","week",4,,2399
"tuổi","歲","age; year of age",2,13,89,"6B72","standard"
"tuổi trẻ","歲𥘷","youth",4,,1895
"ty","司","service, administration; [to manage, to govern, to regulate]",2,5,285,"53F8","standard"
"tài","才","talent, gift",3,3,550,"624D","standard"
"tài","財","[wealth, richness]",3,10,550,"8CA1","standard"
"tài","材","[material, stuff]",3,7,550,"6750","standard"
"tài chính","財政","finance, budget",4,,1022
"tài liệu","材料","material, document",4,,1194
"tài năng","才能","talent, ability",4,,1512
"tàu","艚","ship, boat",3,17,497,"825A","standard"
"tàu chiến","艚戰","warship",0,,
"tác","作","[to make, to work, to compose]",4,7,1039,"4F5C","standard"
"tác gia","作家","author",0,,
"tác giả","作者","author",2,,182
"tác phẩm","作品","work (art or literature)",2,,108
"tám","𠔭","eight",4,13,1213,"2052D","standard"
"tâm","心","[heart; mind]",2,4,262,"5FC3","standard"
"tâm lý","心理","psychology",0,,
"tâm thần","心神","mind, mental",0,,2888
"tây","西","west; western",2,6,346,"897F","standard"
"tây nguyên","西原","Tây Nguyên plateau",0,,
"tên","𠸜","name",2,12,144,"20E1C","standard"
"tên","𥏌","arrow",2,11,144,"253CC","standard"
"tên gọi","𠸜噲","name",4,,2167
"tên họ","𠸜户","family name; last name",0,,
"tên lửa","𥏌焒","rocket, missile",0,,
"tên tục","𠸜俗","birth name",0,,
"tìm","尋","to search, to look for",2,12,105,"5C0B","standard"
"tìm hiểu","尋曉","to learn (about sth.)",4,,1162
"tình","情","feeling, emotion",2,11,211,"60C5","standard"
"tình cảm","情感","sentiment, affection, emotions",3,,758
"tình yêu","情𢞅","love; passion",3,,441
"tình ân","情恩","deep feeling of gratitude",0,,
"tính","併","to calculate; to plan",2,8,205,"4F75","standard"
"tính toán","併算","to calculate, to count",0,,3405
"tôi","碎","I, my, me",1,13,15,"788E","standard"
"tôi tớ","碎伵","subordinate, subject",0,,
"tăng","增","to increase, to augment",3,15,452,"589E","standard"
"tư","四","[four]",2,5,270,"56DB","standard"
"tư hải","四海","the world (lit. ""four oceans""), cf. 𦊚𣷷",0,,
"tướng","將","officer, general; minister",3,11,771,"5C07","standard"
"tưởng","想","to think",2,13,314,"60F3","standard"
"tưởng nhớ","想𢖵","to memorize",0,,2990
"tại","在","at, in; because, because of",1,6,45,"5728","standard"
"tại chỗ","在𡊲","right away, immediately, on the spot",0,,3643
"tại sao","在牢","why",3,,864
"tại vì","在爲","because",0,,
"tạm","暫","temporary, provisional",4,15,1110,"66AB","standard"
"tạm biệt","暫别","goodbye",0,,4911
"tạm thời","暫時","provisional; temporary; for the time being",0,,2965
"tạo","造","to create; to make; to form",2,11,288,"9020","standard"
"tạo hoá","造化","the creator",0,,
"tạo ra","造𫥨","to create",0,,
"tấm","糝","broken rice",3,17,526,"7CDD","standard"
"tấm","𤗲","board, tile, sheet; mat, blanket, cover",3,15,526,"245F2","standard"
"tấm khăn","𤗲巾","towel",0,,
"tất","毕","all, whole; [finish, complete]",4,11,2199,"7562","standard"
"tất","必","surely, of course",4,5,2199,"5FC5","standard"
"tất cả","毕哿","all; entire, whole",2,,263
"tất nhiên","必然","naturally, of course, inevitably",4,,2053
"tất yếu","必要","indispensable",0,,
"tế","济","to run",3,17,776,"6FDF","standard"
"tế","际"," [border, boundary]",3,14,776,"969B","standard"
"tết","節","festival, holiday",3,13,564,"7BC0","standard"
"tết nguyên đán","節元旦","lunar new year",0,,
"tết trung thu","節中秋","mid-autumn festival",0,,
"tỉnh","省","province",2,9,175,"7701","standard"
"tối","最","night; dark; obscure; [extremely, exceedingly]",3,12,486,"6700","standard"
"tối cao","最高","supreme, top-level, utmost",0,,3652
"tối hậu","最後","final, last, ultimate",0,,
"tối hậu thư","最後書","ultimatum",0,,
"tối nghĩa","最義","obscure",0,,
"tối ngày","最𣈜","all day long, day and night",0,,
"tối thiểu","最少","minimum, minimal",4,,2702
"tối đa","最多","maximum, maximal",4,,2659
"tốt","卒","good, well, fine; [finally, at last]",2,8,305,"5352","standard"
"tốt bụng","卒䏾","kindhearted",0,,4697
"tốt nghiệp","卒業","to graduate",4,,1586
"tốt số","卒数","fortunate, lucky",0,,
"tốt tiếng","卒㗂","popular, well-reputed",0,,
"tổ","組","group, team; to form, to organize",3,11,931,"7D44","standard"
"tổ","祖","[ancestor, forefather; grandfather]",3,10,931,"7956","standard"
"tổ chức","組織","to organize",2,,150
"tổ hợp","組合","combination, cooperation",0,,
"tổ quốc","祖國","fatherland",4,,1724
"tổ tiên","祖先","ancestor, forefather",4,,2493
"tổng","總","[altogether]",2,17,255,"7E3D","standard"
"tổng cộng","總共","in total, altogether",4,,2553
"tổng kết","總結","to sum up, to conclude; summary",0,,3935
"tổng lãnh sự","總領事","consul general",0,,
"tớ","伵","servant; I, my, me",4,7,2576,"4F35","standard"
"tới","細","to arrive, to come",2,11,82,"7D30","standard"
"tục","俗","vulgar, crude; [social customs]",4,9,981,"4FD7","standard"
"tục ngữ","俗語","proverb, common saying",0,,
"tức","息","angry, upset; [to rest, to end, to cease]",3,10,705,"606F","standard"
"tức bụng","息䏾","upset stomach, stomachache",0,,
"tức mình","息𨉟","angry, upset",0,,
"từ","詞","word; phrase",4,12,28,"8A5E","standard"
"từ","自","from, since",1,6,28,"81EA","standard"
"từ lâu","自𥹰","in a long time, long-since",0,,
"từ nguyên","詞源","etymology, word origin",0,,
"từ từ","徐徐","slowly",0,,
"từ điển","詞典","dictionary (of words)",0,,2916
"từ đó","自妬","from there on; since then",0,,
"từng","曾","[ever; already]",2,12,131,"66FE","standard"
"từng cái","曾丐","one at a time, one by one, individually",0,,
"tử","子","[child]",3,3,551,"5B50","standard"
"tự","自","self",1,6,190,"81EA","standard"
"tự","字","character; letter; word",2,6,190,"5B57","standard"
"tự do","自由","freedom; free",3,,654
"tự mình","自𨉟","self; unsolicited",0,,
"tự nhiên","自然","nature; natural",4,,962
"tự trị","自治","autonomous, autonomy",0,,
"tự điển","字典","dictionary (of characters)",0,,
"tự động","自動","automatic",0,,3016
"uống","㕵","to drink",3,7,651,"3575","standard"
"uống rượu","㕵𨢇","to drink alcohol",0,,
"viên","員","member; employee; personnel",2,10,244,"54E1","standard"
"viết","曰","to write, to record; pen",2,4,104,"66F0","standard"
"việc","役","job; work; business",1,7,48,"5F79","standard"
"việc làm","役爫","job, employment, work; act, deed, action",3,,541
"viện","院","institute; court",3,10,596,"9662","standard"
"viện nghiên cứu","院研究","research institute",0,,
"việt","越","vietnamese",2,12,139,"8D8A","standard"
"việt nam","越南","Vietnam; vietnamese",1,,67
"vua","𤤰","king",2,9,376,"24930","standard"
"vui","𢝙","amusing, funny, merry, joyful, gay",2,12,170,"22759","standard"
"vui lòng","𢝙𢚸","to be content, pleased, happy",0,,
"và","吧","and, also",1,7,2,"5427","standard"
"vài","𠄧","some, several, quite a few",2,6,396,"20127","standard"
"vàng","鐄","gold; yellow",2,20,321,"9404","standard"
"vàng tây","鐄西","gold and copper alloy",0,,
"vào","𠓨","in; into",1,7,23,"204E8","standard"
"vào khoảng","𠓨曠","about, around, circa",4,,2507
"vâng","𠳐","yes, all right",4,10,2433,"20CD0","standard"
"vâng lời","𠳐𠳒","to obey, to comply with",0,,
"vì","爲","because; as; for",1,12,53,"7232","standard"
"vì sao","爲牢","why",4,,1718
"vì thế","爲勢","therefore, so",3,,942
"vói","𢭲","to reach sth.",0,10,,"22B72","standard"
"vói tay","𢭲𢬣","to reach (out) for sth., to strech out one's arm (for sth.)",0,,
"vói tới","𢭲細","to reach sth.",0,,
"vô","無","[non-, negative]",2,12,243,"7121","standard"
"vô nghĩa","無義","absurd, nonsensical",0,,4937
"vùng","𤀘","region, area",2,16,215,"24018","standard"
"vùng đất","𤀘坦","land, area",0,,
"văn","文","literature; culture",2,4,120,"6587","standard"
"văn hoá","文化","culture, civilization",2,,137
"văn học","文学","literature",2,,384
"văn minh","文明","civilization, culture, civilized, cultured",4,,1812
"văn vẻ","文𨤔","style; polished, refined",0,,
"vương","王","[king, ruler; royal]",3,4,611,"738B","standard"
"vương quốc anh","王國英","Kingdom of England",0,,
"vạn","万","ten thousand",4,13,1426,"842C","standard"
"vạn nhất","万一","in the rare case of, by any chance",0,,
"vạn năng","万能","omnipotent",0,,
"vạn vật","万物","all things and living beings",0,,
"vấn","問","[to ask, to inquire]",0,11,2846,"554F","standard"
"vấn đề","問題","problem, matter, question, issue",3,,428
"vẫn","吻","still, yet",1,7,77,"543B","standard"
"vật","物","thing, object",3,8,430,"7269","standard"
"vật liệu","物料","material",0,,3274
"vật lý","物理","physics, physical",0,,
"vật lý học","物理学","physics (field of study)",0,,
"vật phẩm","物品","articles, products, goods",0,,
"vật thể","物体","body, object",4,,1798
"vậy","丕","so; thus",2,5,216,"4E15","standard"
"vậy mà","丕麻","but; however",4,,1353
"vậy thì","丕辰","therefore, so",4,,2335
"vẻ","𨤔","look, appearance",3,14,449,"28914","standard"
"vẽ","𦘧","to draw, to paint",2,19,283,"26627","standard"
"về","𧗱","to return; about; (back) to",1,12,18,"275F1","standard"
"về nhà","𧗱茹","to come home, to return home",0,,
"vệ","衛","[to guard, to protect]",4,15,2566,"885B","standard"
"vị","位","[measure word for persons; throne; seat; rank, status]",2,7,358,"4F4D","standard"
"vị","味","[flavor, taste]",2,8,358,"5473","standard"
"vị trí","位置","position, place",4,,1027
"với","貝","(together) with",1,10,12,"5504","standard"
"với ai","貝埃","with somebody; together (with so.)",0,,
"với lại","貝吏","furthermore; and then",0,,
"vợ","𡞕","wife",2,11,180,"21795","standard"
"vợ chồng","𡞕重","couple, maried couple",0,,
"vụ","務","[affairs; duty, obligation, must]",2,11,306,"52D9","standard"
"vừa","𣃣","suitable, fitting",2,9,118,"230E3","standard"
"vực","域","[area, region, domain, field]",3,11,940,"57DF","standard"
"xa","賖","far, distant",2,14,264,"8CD6","standard"
"xanh","撑","green; blue",3,15,604,"6491","standard"
"xanh da trời","撑䏧𡗶","sky blue; azure",0,,
"xanh lá cây","撑𦲿𣘃","green",0,,
"xanh lục","撑綠","green",0,,
"xanh xanh","撑ㇴ","greenish, bluish",0,,
"xe","車","vehicle; car",2,7,155,"8ECA","standard"
"xem","䀡","to see, to observe",2,10,210,"4021","standard"
"xin","吀","to beg; to ask for",2,6,173,"5400","standard"
"xin chào","吀嘲","(common greeting); Good afternoon/evening!",0,,
"xin lỗi","吀纇","to beg for pardon; Excuse me! Sorry!",4,,1596
"xong","衝","ready, finished, complete",3,15,591,"885D","standard"
"xuân","春","spring (season)",2,9,248,"6625","standard"
"xuân thu","春秋","spring and autumn",0,,4778
"xuất","出"," [to go out; to produce]",4,5,1751,"51FA","standard"
"xuất bản","出版","to publish",2,,335
"xuất hiện","出現","to appear; appearance",3,,616
"xuất khẩu","出口","export; to export",0,,
"xuống","𨑜","to descend; to go down",2,7,202,"2845C","standard"
"xá","舍","[house, dwelling]",4,8,2086,"820D","standard"
"xây","𡏦","to build",3,13,810,"213E6","standard"
"xây dựng","𡏦𥩯","to build, to construct",3,,426
"xã","社","[society, company]",3,7,670,"793E","standard"
"xã hội","社会","society",2,,312
"xã hội chủ nghĩa","社会主義","socialism, socialist",0,,
"xã luận","社論","editorial (in a newspaper)",0,,
"xưa","𠸗","ancient, old",3,12,535,"20E17","standard"
"xưa kia","𠸗箕","formerly",0,,4996
"xảy","仕","(see: xảy ra)",0,5,,"4ED5","standard"
"xảy ra","仕𫥨","to happen, to occur",3,,525
"yêu","要","[to need, to require, to demand; necessary]",2,9,178,"8981","standard"
"yêu","𢞅","to love",2,12,178,"22785","standard"
"yêu cầu","要求","to require, to ask",3,,822
"yếu","要","weak, feeble",2,9,1524,"8981","standard"
"yếu nhân","要人","very important person, (abbr. VIP)",0,,
"yếu điểm","要點","the essential point, the main point",0,,
"à","啊","oh, aha, I see",3,11,1116,"554A","standard"
"á","亜","Asia (continent)",3,8,691,"4E9E","standard"
"á châu","亜洲","Asia",0,,
"á đông","亜東","east asia",0,,
"án","案","(legal) case, sentence; small table",4,10,1016,"6848","standard"
"áo","奥","Austria; austrian",3,12,532,"5965","standard"
"áo","襖","blouse, shirt, jacket",3,18,532,"8956","standard"
"áo dài","襖𨱽","tunic, dress",4,,1554
"áo lá","襖𦲿","camisole, vest, women's undershirt",0,,
"áo đi mưa","襖𠫾𩅹","raincoat",0,,
"áp","壓","to press against, to oppress",0,14,3543,"58D3","standard"
"áp lực","壓力","pressure",4,,1267
"áp lực không khí","壓力空氣","atmospheric pressure",0,,
"âm","音","sound; noise",4,9,1393,"97F3","standard"
"âm","阴","[lunar; female]",4,11,1393,"9670","standard"
"âm hưởng","音響","sonority, harmony, music",0,,
"âm lịch","阴厤","lunar calendar",4,,1460
"âm nhạc","音樂","music",4,,1277
"âm nhạc cổ điển","音樂古典","classical music",0,,
"âm thanh","音聲","sound",4,,2301
"âm tết","音節","syllable",0,,
"ân","恩","favour, grace; [kindness, mercy]",4,10,2899,"6069","standard"
"ân cần","殷勤","thoughtful, solicitous",0,,
"ân nhân","恩人","benefactor, benefactress",0,,
"ân tình","恩情","with deep gratitude",0,,
"âu","歐","just, perhaps; [european]",3,15,858,"6B50","standard"
"âu châu","歐洲","Europe",4,,2754
"âu là","歐𱺵","preferably, rather",0,,
"ít","𠃣","less; little; few",3,5,493,"200E3","standard"
"ít có","𠃣固","to be rare to find, to be scarce",0,,
"ít khi","𠃣欺","rarely, seldom",0,,4314
"ít lâu","𠃣𥹰","a little while, soon, shortly",0,,
"ít lời","𠃣𠳒","uncommunicative, ineloquent",0,,
"ít nhiều","𠃣𡗉","a little",0,,3483
"ít nhất","𠃣一","at least",4,,1628
"ít ra","𠃣𫥨","at least",0,,4621
"ít tuổi","𠃣歲","still young",0,,
"ôi","喂","oh",4,12,2378,"5582","standard"
"ôi thôi","喂推","alas",0,,
"ông","翁","man; Mr.",1,10,17,"7FC1","standard"
"ông bà","翁妑","man and woman; husband and wife",4,,1269
"ông già","翁𦓅","elderly man; father",4,,2123
"ông lão","翁老","old gentleman",0,,
"út","乙𖿱","youngest, smallest; little",0,,1740
"ý","意","idea, opinion, thought; Italy; italian",2,13,96,"610F","standard"
"ý chí","意志","will",0,,
"ý kiến","意見","view, opinion",0,,
"ý nghĩ","意𢪀","thought, idea",0,,
"ý nghĩa","意義","meaning, sense",0,,
"ý tưởng","意想","idea, thought",0,,
"ăn","咹","to eat",2,9,177,"54B9","standard"
"ăn cơm","咹粓","to eat a meal",0,,2872
"ăn mừng","咹𢜠","to celebrate with a feast",0,,
"ăn sống","咹𤯩","to eat raw (food)",0,,
"ăn thử","咹試","to sample (food), to taste",0,,
"ăn uống","咹㕵","to eat and drink; food intake",4,,2128
"đa","多","many; much; numerous",4,6,1459,"591A","standard"
"đa phần","多分","most; mostly, for the most part",0,,4267
"đa trị","多値","polyvalent (in chemistry)",0,,
"đa âm tiết","多音節","polysyllabic",0,,
"đang","當","currently; just; now",1,13,68,"7576","standard"
"đem","𨑻","to bring; to carry",3,8,642,"2847B","standard"
"đem sang","𨑻𨖅","to carry over",0,,
"đen","黰","black",3,22,621,"9EF0","standard"
"đen tối","黰最","dark, deep black",0,,
"đi","𠫾","to go, to walk; come on!",1,11,43,"20AFE","standard"
"đi bộ","𠫾步","to walk (on foot); to stroll",4,,1833
"đi chân","𠫾蹎","to walk, to stroll; to go barefoot",0,,
"đi chơi","𠫾𨔈","to go out; to be out",4,,2542
"đi khỏi","𠫾塊","to disappear, to vanish, to go away completely",0,,
"đi làm","𠫾爫","to go to work",4,,1100
"đi làm việc","𠫾爫役","to go to work",0,,
"đi nằm","𠫾𦣰","to go to bed",0,,
"đi qua","𠫾戈","to go across, to cross",4,,1580
"đi ra","𠫾𫥨","to step out, to leave (a room)",4,,2767
"đi theo","𠫾遶","to follow, to go with so., to come with so.; to accompany",0,,
"đi vào","𠫾𠓨","to enter, to go in",0,,
"đi về","𠫾𧗱","to go home",0,,
"đi đi lại lại","𠫾ㇴ吏ㇴ","to pace around, to go back and forth",0,,
"điều","条","occurrence; condition; terms",2,11,123,"689D","standard"
"điều kiện","条件","circumstances; condition",4,,991
"điều tra","調查","to inquire, to survey, to take a consensus of",4,,1015
"điểm","點","point, mark, score",2,17,302,"9EDE","standard"
"điển","典","classic written source",4,8,1437,"5178","standard"
"điểu","鳥","[bird]",0,11,,"9CE5","standard"
"điện","電","electricity",3,13,437,"96FB","standard"
"điện tử","電子","electron; electronic",4,,2037
"đàn","彈","group of beings of the same kind, drove, flock, herd; to play on stringed instruments, stringed music instrument",3,15,905,"5F48","standard"
"đàn bà","彈妑","woman",3,,879
"đàn tranh","彈爭","vietnamese zither",0,,
"đàn ông","彈翁","man, adult male person",3,,479
"đá","跢","to kick",3,13,421,"8DE2","standard"
